Open,High,Low,Close,Adj Close,Volume
8779.0,8786.049805,8669.450195,8683.849609,8683.849609,217500.0
8729.5,8856.950195,8717.450195,8844.599609,8844.599609,249500.0
8953.849609,8972.349609,8885.450195,8956.75,8956.75,218100.0
8962.849609,9008.400391,8925.549805,8996.25,8996.25,177800.0
9109.150391,9119.200195,8893.950195,8922.650391,8922.650391,248400.0
8929.400391,8957.549805,8849.349609,8937.75,8937.75,160100.0
8891.150391,8891.299805,8740.450195,8756.75,8756.75,155500.0
8769.75,8778.0,8677.349609,8712.049805,8712.049805,163800.0
8728.75,8755.599609,8682.349609,8699.950195,8699.950195,172800.0
8740.650391,8787.200195,8732.900391,8776.0,8776.0,173900.0
8844.049805,8849.75,8631.75,8647.75,8647.75,179200.0
8656.75,8663.549805,8612.0,8633.150391,8633.150391,163300.0
8689.099609,8742.549805,8630.799805,8723.299805,8723.299805,177000.0
8742.900391,8747.25,8664.0,8685.900391,8685.900391,156400.0
8749.450195,8788.200195,8614.650391,8634.650391,8634.650391,163500.0
8627.900391,8627.900391,8553.0,8570.900391,8570.900391,174600.0
8591.549805,8608.349609,8540.549805,8550.900391,8550.900391,150700.0
8537.049805,8627.75,8535.849609,8542.950195,8542.950195,156700.0
8568.900391,8573.75,8516.549805,8530.799805,8530.799805,161000.0
8474.950195,8499.450195,8325.349609,8342.150391,8342.150391,280100.0
8396.0,8413.200195,8269.150391,8341.400391,8341.400391,193000.0
8390.950195,8492.299805,8380.75,8492.299805,8492.299805,134700.0
8527.599609,8550.450195,8454.150391,8491.0,8491.0,167200.0
8483.700195,8603.400391,8464.75,8586.25,8586.25,125500.0
8615.799805,8667.549805,8573.75,8659.900391,8659.900391,146900.0
8684.450195,8693.599609,8586.849609,8660.299805,8660.299805,148700.0
8698.950195,8730.5,8679.799805,8714.400391,8714.400391,148200.0
8756.200195,8785.5,8682.450195,8778.299805,8778.299805,152700.0
8774.349609,8787.400391,8733.599609,8780.349609,8780.349609,139000.0
8801.75,8841.650391,8762.099609,8834.0,8834.0,121600.0
8757.049805,8760.0,8645.650391,8706.700195,8706.700195,142900.0
8698.049805,8699.849609,8596.700195,8606.0,8606.0,150400.0
8618.799805,8619.950195,8422.75,8448.099609,8448.099609,148900.0
8416.099609,8469.349609,8352.700195,8377.75,8377.75,407800.0
8400.400391,8449.950195,8284.700195,8429.700195,8429.700195,171800.0
8478.200195,8504.950195,8361.849609,8398.299805,8398.299805,156000.0
8405.700195,8413.299805,8273.349609,8305.25,8305.25,173600.0
8330.549805,8334.450195,8202.349609,8213.799805,8213.799805,171500.0
8215.549805,8308.0,8185.149901999999,8285.599609,8285.599609,174600.0
8274.799805,8308.200195,8219.200195,8239.75,8239.75,160400.0
8224.5,8229.400391,8144.75,8181.5,8181.5,267700.0
8230.049805,8346.0,8220.450195,8331.950195,8331.950195,131700.0
8338.400391,8355.650391,8280.599609,8324.799805,8324.799805,155500.0
8316.599609,8331.950195,8083.0,8097.0,8097.0,209600.0
8077.0,8122.600098000001,7997.149901999999,8057.299805,8057.299805,161600.0
8131.5,8224.950195,8123.450195,8191.5,8191.5,183100.0
8243.200195,8332.75,8224.650391,8325.25,8325.25,192000.0
8326.150391,8326.650391,8115.299805,8126.950195,8126.950195,173400.0
8181.549805,8254.950195,8089.799805,8235.450195,8235.450195,169800.0
8232.450195,8236.25,8137.299805,8224.200195,8224.200195,134800.0
8240.299805,8279.200195,8212.200195,8262.349609,8262.349609,129800.0
8284.950195,8384.599609,8271.950195,8373.650391,8373.650391,148700.0
8356.200195,8427.799805,8335.0,8365.650391,8365.650391,140300.0
8392.650391,8440.349609,8391.450195,8423.25,8423.25,123600.0
8434.5,8446.349609,8382.5,8421.0,8421.0,143800.0
8432.5,8489.549805,8420.599609,8458.950195,8458.950195,187300.0
8438.150391,8441.950195,8364.150391,8370.25,8370.25,121300.0
8377.099609,8378.900391,8320.049805,8339.349609,8339.349609,116800.0
8302.75,8342.849609,8277.950195,8334.599609,8334.599609,165500.0
8345.700195,8364.5,8270.150391,8319.0,8319.0,232300.0
8327.099609,8443.900391,8305.700195,8433.650391,8433.650391,363900.0
8417.25,8467.150391,8405.400391,8433.400391,8433.400391,122200.0
8442.799805,8445.349609,8226.049805,8236.450195,8236.450195,146800.0
8232.450195,8236.700195,8094.149901999999,8135.100098000001,8135.100098000001,171400.0
8155.149901999999,8160.049805,8056.75,8130.649901999999,8130.649901999999,154700.0
8119.149901999999,8191.0,8100.149901999999,8114.700195,8114.700195,162100.0
8124.350098000001,8131.0,8030.549805,8044.149901999999,8044.149901999999,135900.0
8026.5,8057.149901999999,8005.149901999999,8022.399901999999,8022.399901999999,136000.0
8024.149901999999,8152.25,8023.799805,8124.450195,8124.450195,136800.0
8157.299805,8163.049805,7958.25,7965.350098000001,7965.350098000001,166200.0
7959.850098000001,7995.600098000001,7940.299805,7982.899901999999,7982.899901999999,136600.0
7986.600098000001,8057.700195,7944.850098000001,8013.899901999999,8013.899901999999,133000.0
8004.200195,8061.850098000001,7952.350098000001,8047.299805,8047.299805,124000.0
8084.200195,8136.850098000001,8048.950195,8091.549805,8091.549805,152500.0
8113.700195,8186.899901999999,8101.799805,8174.600098000001,8174.600098000001,144800.0
8201.150391,8250.799805,8195.650391,8224.950195,8224.950195,147100.0
8259.299805,8369.450195,8257.400391,8353.099609,8353.099609,122700.0
8377.450195,8398.450195,8334.950195,8381.549805,8381.549805,131700.0
8399.400391,8421.349609,8338.900391,8360.849609,8360.849609,130100.0
8336.25,8423.150391,8329.5,8398.0,8398.0,201200.0
8393.950195,8408.549805,8339.700195,8381.099609,8381.099609,110600.0
8247.049805,8329.450195,8195.650391,8318.400391,8318.400391,132000.0
8316.349609,8378.0,8298.950195,8368.5,8368.5,158500.0
8376.25,8481.599609,8370.150391,8453.049805,8453.049805,131800.0
8471.950195,8479.25,8433.200195,8444.900391,8444.900391,112000.0
8440.099609,8497.75,8424.150391,8484.900391,8484.900391,88400.0
8386.150391,8533.150391,8386.150391,8522.150391,8522.150391,101500.0
8525.5,8561.349609,8483.849609,8510.799805,8510.799805,122200.0
8439.200195,8457.5,8341.400391,8363.049805,8363.049805,188100.0
8364.849609,8400.299805,8323.0,8328.549805,8328.549805,131300.0
8365.700195,8377.099609,8315.400391,8360.549805,8360.549805,154100.0
8397.25,8471.650391,8355.400391,8459.650391,8459.650391,117800.0
8470.599609,8480.25,8424.099609,8454.099609,8454.099609,101700.0
8463.400391,8531.400391,8462.950195,8523.799805,8523.799805,105500.0
8546.150391,8616.099609,8542.900391,8608.049805,8608.049805,116000.0
8623.650391,8642.950195,8593.150391,8609.849609,8609.849609,105000.0
8623.900391,8624.099609,8559.0,8603.450195,8603.450195,90600.0
8601.5,8646.75,8517.900391,8529.450195,8529.450195,164100.0
8512.25,8643.900391,8498.650391,8633.5,8633.5,136800.0
8643.950195,8654.75,8573.799805,8589.799805,8589.799805,132900.0
8588.150391,8589.150391,8513.5,8521.549805,8521.549805,127400.0
8492.099609,8492.200195,8351.549805,8361.0,8361.0,136600.0
8371.099609,8397.400391,8321.75,8337.0,8337.0,174600.0
8365.599609,8381.5,8338.450195,8375.049805,8375.049805,141000.0
8417.0,8458.900391,8408.299805,8421.799805,8421.799805,215200.0
8456.099609,8548.950195,8448.0,8532.849609,8532.849609,203300.0
8510.650391,8563.950195,8508.099609,8543.049805,8543.049805,156700.0
8564.099609,8565.150391,8448.25,8516.900391,8516.900391,187400.0
8547.450195,8591.849609,8545.849609,8567.950195,8567.950195,132800.0
8585.799805,8606.299805,8551.5,8588.650391,8588.650391,134900.0
8580.799805,8595.950195,8552.700195,8564.599609,8564.599609,143700.0
8577.0,8621.549805,8497.799805,8525.599609,8525.599609,123400.0
8548.450195,8556.25,8441.299805,8462.349609,8462.349609,154400.0
8445.700195,8446.950195,8337.950195,8349.450195,8349.450195,190000.0
8384.450195,8429.5,8339.75,8355.849609,8355.849609,189200.0
8402.349609,8530.099609,8381.200195,8518.549805,8518.549805,155900.0
8530.5,8530.599609,8428.049805,8477.299805,8477.299805,174700.0
8505.849609,8525.75,8433.599609,8466.549805,8466.549805,153300.0
8468.049805,8520.450195,8425.950195,8495.150391,8495.150391,130500.0
8471.049805,8501.349609,8359.75,8372.75,8372.75,184100.0
8305.400391,8322.200195,8225.049805,8299.950195,8299.950195,201300.0
8055.950195,8060.049805,7769.399901999999,7809.0,7809.0,312400.0
7895.399901999999,7925.399901999999,7667.25,7880.700195,7880.700195,299100.0
7865.25,7930.049805,7777.100098000001,7791.850098000001,7791.850098000001,216600.0
7921.600098000001,7963.600098000001,7862.299805,7948.950195,7948.950195,305000.0
8053.700195,8091.799805,7961.649901999999,8001.950195,8001.950195,195600.0
8009.25,8043.600098000001,7947.950195,7971.299805,7971.299805,198200.0
7907.950195,7929.100098000001,7746.5,7785.850098000001,7785.850098000001,184900.0
7856.649901999999,7862.549805,7699.25,7717.0,7717.0,215300.0
7774.450195,7845.600098000001,7754.049805,7823.0,7823.0,155800.0
7803.399901999999,7804.899901999999,7626.850098000001,7655.049805,7655.049805,193600.0
7685.850098000001,7705.049805,7545.899901999999,7558.799805,7558.799805,141400.0
7587.700195,7720.899901999999,7539.5,7688.25,7688.25,172200.0
7805.850098000001,7846.049805,7764.549805,7818.600098000001,7818.600098000001,208400.0
7729.049805,7819.850098000001,7678.5,7788.100098000001,7788.100098000001,160300.0
7833.799805,7864.850098000001,7759.899901999999,7789.299805,7789.299805,136400.0
7811.100098000001,7879.950195,7761.850098000001,7872.25,7872.25,122800.0
7867.350098000001,7880.0,7799.75,7829.100098000001,7829.100098000001,136500.0
7886.850098000001,7913.899901999999,7853.299805,7899.149901999999,7899.149901999999,140000.0
7967.450195,8055.0,7955.850098000001,7981.899901999999,7981.899901999999,241800.0
7911.5,7987.899901999999,7908.350098000001,7977.100098000001,7977.100098000001,121800.0
8014.799805,8021.600098000001,7787.75,7812.0,7812.0,168400.0
7737.350098000001,7882.899901999999,7723.25,7845.950195,7845.950195,146700.0
7838.399901999999,7894.5,7804.100098000001,7868.5,7868.5,202500.0
7892.799805,7893.950195,7787.950195,7795.700195,7795.700195,136300.0
7725.700195,7926.549805,7691.200195,7843.299805,7843.299805,240700.0
7924.25,7957.700195,7874.5,7948.899901999999,7948.899901999999,210700.0
7992.049805,8008.25,7930.649901999999,7950.899901999999,7950.899901999999,156900.0
8005.100098000001,8128.899901999999,8005.100098000001,8119.299805,8119.299805,183100.0
8180.450195,8180.950195,8096.5,8152.899901999999,8152.899901999999,178500.0
8146.200195,8188.899901999999,8132.899901999999,8177.399901999999,8177.399901999999,193900.0
8196.75,8196.75,8105.850098000001,8129.350098000001,8129.350098000001,171700.0
8186.350098000001,8232.200195,8139.649901999999,8189.700195,8189.700195,199700.0
8231.5,8244.5,8128.200195,8143.600098000001,8143.600098000001,199100.0
8121.950195,8150.25,8088.600098000001,8131.700195,8131.700195,145900.0
8102.399901999999,8139.299805,8096.350098000001,8107.899901999999,8107.899901999999,138900.0
8134.350098000001,8190.549805,8129.799805,8179.5,8179.5,167200.0
8193.650391,8246.400391,8147.649901999999,8238.150391,8238.150391,156400.0
8262.549805,8283.049805,8239.200195,8275.049805,8275.049805,124500.0
8280.299805,8294.049805,8229.200195,8261.650391,8261.650391,155100.0
8258.349609,8294.400391,8217.150391,8251.700195,8251.700195,144800.0
8308.25,8328.099609,8280.75,8295.450195,8295.450195,152000.0
8333.650391,8336.299805,8252.049805,8260.549805,8260.549805,133900.0
8230.349609,8241.950195,8217.049805,8232.900391,8232.900391,156700.0
8188.899901999999,8209.099609,8131.799805,8171.200195,8171.200195,188900.0
8175.450195,8179.600098000001,8098.0,8111.75,8111.75,217500.0
8123.549805,8146.100098000001,8044.399901999999,8065.799805,8065.799805,199500.0
8054.549805,8060.700195,7995.600098000001,8050.799805,8050.799805,136100.0
8086.350098000001,8100.350098000001,8031.75,8060.700195,8060.700195,132500.0
8104.899901999999,8116.100098000001,8027.299805,8040.200195,8040.200195,122100.0
8030.350098000001,8031.200195,7944.100098000001,7955.450195,7955.450195,132100.0
7956.549805,8002.649901999999,7926.149901999999,7954.299805,7954.299805,219500.0
7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800.0
7877.600098000001,7885.100098000001,7772.850098000001,7783.350098000001,7783.350098000001,165200.0
7762.450195,7775.100098000001,7730.899901999999,7762.25,7762.25,160900.0
7732.950195,7838.850098000001,7714.149901999999,7806.600098000001,7806.600098000001,149500.0
7848.75,7860.450195,7793.0,7837.549805,7837.549805,145000.0
7823.149901999999,7843.399901999999,7725.049805,7731.799805,7731.799805,143600.0
7788.5,7854.899901999999,7765.450195,7842.75,7842.75,132600.0
7841.899901999999,7906.950195,7817.799805,7856.549805,7856.549805,151900.0
7869.5,7877.5,7825.200195,7849.25,7849.25,127000.0
7837.0,7870.350098000001,7812.649901999999,7831.600098000001,7831.600098000001,130600.0
7837.149901999999,7897.100098000001,7832.0,7883.799805,7883.799805,219800.0
7910.600098000001,7959.299805,7879.450195,7942.700195,7942.700195,150300.0
7936.25,7966.0,7922.799805,7935.25,7935.25,216300.0
7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,7954.899901999999,138600.0
7976.700195,7979.299805,7910.799805,7931.350098000001,7931.350098000001,126300.0
7902.299805,7912.299805,7853.299805,7864.149901999999,7864.149901999999,125700.0
7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,7781.899901999999,152500.0
7816.549805,7825.399901999999,7746.049805,7765.399901999999,7765.399901999999,137600.0
7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100.0
7695.5,7702.850098000001,7606.899901999999,7612.5,7612.5,140000.0
7643.299805,7691.950195,7610.0,7683.299805,7683.299805,140800.0
7699.600098000001,7703.049805,7575.299805,7610.450195,7610.450195,167800.0
7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900.0
7659.149901999999,7705.0,7625.100098000001,7700.899901999999,7700.899901999999,134300.0
7725.25,7776.600098000001,7715.75,7750.899901999999,7750.899901999999,154300.0
7783.049805,7852.899901999999,7737.549805,7844.350098000001,7844.350098000001,175900.0
7828.899901999999,7836.149901999999,7753.350098000001,7761.950195,7761.950195,191400.0
7745.649901999999,7840.75,7733.450195,7834.450195,7834.450195,126300.0
7829.399901999999,7846.299805,7776.850098000001,7786.100098000001,7786.100098000001,125700.0
7830.450195,7871.450195,7826.100098000001,7865.950195,7865.950195,117900.0
7888.75,7888.75,7835.5,7861.049805,7861.049805,93500.0
7863.200195,7937.200195,7863.0,7925.149901999999,7925.149901999999,122900.0
7929.200195,7942.149901999999,7902.75,7928.950195,7928.950195,113000.0
7938.600098000001,7944.75,7889.850098000001,7896.25,7896.25,106800.0
7897.799805,7955.549805,7891.149901999999,7946.350098000001,7946.350098000001,150900.0
7924.549805,7937.549805,7781.100098000001,7791.299805,7791.299805,134700.0
7828.399901999999,7831.200195,7763.25,7784.649901999999,7784.649901999999,145200.0
7788.049805,7800.950195,7721.200195,7741.0,7741.0,147100.0
7673.350098000001,7674.950195,7556.600098000001,7568.299805,7568.299805,188900.0
7611.649901999999,7634.100098000001,7581.049805,7601.350098000001,7601.350098000001,157400.0
7527.450195,7605.100098000001,7494.350098000001,7563.850098000001,7563.850098000001,189000.0
7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900.0
7557.899901999999,7590.950195,7425.799805,7562.399901999999,7562.399901999999,215200.0
7467.399901999999,7604.799805,7443.799805,7536.799805,7536.799805,200800.0
7561.649901999999,7566.5,7427.299805,7437.799805,7437.799805,197500.0
7420.350098000001,7463.649901999999,7336.399901999999,7351.0,7351.0,233600.0
7381.799805,7462.75,7364.149901999999,7435.100098000001,7435.100098000001,188300.0
7357.0,7470.899901999999,7241.5,7309.299805,7309.299805,225600.0
7376.649901999999,7398.700195,7250.0,7276.799805,7276.799805,240700.0
7355.700195,7433.399901999999,7327.600098000001,7422.450195,7422.450195,229200.0
7468.75,7487.149901999999,7421.200195,7436.149901999999,7436.149901999999,163200.0
7469.600098000001,7477.899901999999,7419.700195,7437.75,7437.75,187600.0
7426.5,7468.850098000001,7409.600098000001,7424.649901999999,7424.649901999999,274500.0
7413.350098000001,7575.649901999999,7402.799805,7563.549805,7563.549805,298700.0
7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400.0
7566.649901999999,7576.299805,7428.049805,7455.549805,7455.549805,230200.0
7392.450195,7419.399901999999,7350.299805,7361.799805,7361.799805,192000.0
7411.450195,7457.049805,7365.950195,7404.0,7404.0,222700.0
7418.25,7503.149901999999,7406.649901999999,7489.100098000001,7489.100098000001,249800.0
7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500.0
7303.950195,7323.450195,7275.149901999999,7298.200195,7298.200195,212100.0
7264.299805,7271.850098000001,7177.75,7215.700195,7215.700195,246900.0
7203.600098000001,7208.649901999999,6959.950195,6976.350098000001,6976.350098000001,292300.0
7023.649901999999,7034.799805,6869.0,6980.950195,6980.950195,333900.0
7057.350098000001,7182.799805,7056.799805,7162.950195,7162.950195,354200.0
7201.25,7204.649901999999,7037.700195,7048.25,7048.25,253800.0
7058.850098000001,7123.700195,6960.649901999999,7108.450195,7108.450195,260000.0
7177.399901999999,7215.100098000001,7127.850098000001,7191.75,7191.75,246700.0
7170.549805,7226.850098000001,7145.950195,7210.75,7210.75,192300.0
7208.850098000001,7252.399901999999,7200.700195,7234.549805,7234.549805,154400.0
7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400.0
7075.0,7090.799805,7009.75,7018.700195,7018.700195,199700.0
7029.850098000001,7034.200195,6961.399901999999,6970.600098000001,6970.600098000001,283100.0
7039.299805,7052.899901999999,6985.100098000001,7029.75,7029.75,206700.0
7050.450195,7094.600098000001,6825.799805,6987.049805,6987.049805,473400.0
7038.25,7235.5,7035.100098000001,7222.299805,7222.299805,275100.0
7321.700195,7380.350098000001,7308.149901999999,7368.850098000001,7368.850098000001,338500.0
7429.549805,7483.950195,7406.049805,7475.600098000001,7475.600098000001,278600.0
7505.399901999999,7505.899901999999,7444.100098000001,7485.350098000001,7485.350098000001,281700.0
7486.399901999999,7527.149901999999,7442.149901999999,7485.299805,7485.299805,257000.0
7436.100098000001,7539.0,7424.299805,7531.799805,7531.799805,245100.0
7545.350098000001,7547.100098000001,7447.399901999999,7486.149901999999,7486.149901999999,224700.0
7484.850098000001,7543.950195,7460.600098000001,7510.200195,7510.200195,198700.0
7542.600098000001,7583.700195,7515.049805,7538.75,7538.75,166900.0
7535.850098000001,7545.200195,7452.799805,7460.600098000001,7460.600098000001,193700.0
7457.049805,7508.0,7405.149901999999,7498.75,7498.75,195400.0
7557.399901999999,7585.299805,7479.399901999999,7512.549805,7512.549805,239600.0
7534.649901999999,7613.600098000001,7517.899901999999,7604.350098000001,7604.350098000001,237400.0
7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800.0
7695.549805,7728.200195,7643.799805,7714.899901999999,7714.899901999999,208900.0
7717.450195,7726.850098000001,7670.600098000001,7716.5,7716.5,199600.0
7741.0,7749.399901999999,7587.700195,7615.100098000001,7615.100098000001,242400.0
7606.549805,7652.899901999999,7582.25,7597.0,7597.0,216800.0
7651.100098000001,7741.950195,7643.450195,7735.200195,7735.200195,232600.0
7727.649901999999,7777.600098000001,7702.0,7738.399901999999,7738.399901999999,380100.0
7718.049805,7740.149901999999,7666.100098000001,7713.049805,7713.049805,183900.0
7733.149901999999,7764.450195,7704.399901999999,7758.799805,7758.799805,155500.0
7736.299805,7736.299805,7588.649901999999,7603.200195,7603.200195,203800.0
7636.049805,7638.649901999999,7591.75,7614.350098000001,7614.350098000001,165600.0
7630.399901999999,7630.75,7535.850098000001,7546.450195,7546.450195,234400.0
7542.350098000001,7569.350098000001,7526.700195,7555.200195,7555.200195,143400.0
7577.799805,7678.799805,7516.850098000001,7671.399901999999,7671.399901999999,179800.0
7669.25,7717.399901999999,7663.350098000001,7708.950195,7708.950195,163400.0
7777.149901999999,7864.799805,7772.200195,7850.450195,7850.450195,220400.0
7908.149901999999,7920.600098000001,7842.75,7914.700195,7914.700195,184600.0
7950.049805,7950.399901999999,7877.549805,7914.75,7914.75,205300.0
7953.649901999999,7978.450195,7884.100098000001,7912.049805,7912.049805,223700.0
7891.799805,7923.350098000001,7873.350098000001,7899.299805,7899.299805,183300.0
7894.799805,7911.0,7827.0,7855.049805,7855.049805,146300.0
7828.149901999999,7974.5,7822.549805,7962.649901999999,7962.649901999999,202400.0
7942.0,7991.0,7940.549805,7979.899901999999,7979.899901999999,206800.0
7967.399901999999,7992.0,7834.450195,7847.25,7847.25,292500.0
7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700.0
7822.700195,7829.799805,7777.299805,7805.899901999999,7805.899901999999,146300.0
7824.799805,7890.25,7735.149901999999,7747.0,7747.0,186500.0
7724.149901999999,7749.0,7697.25,7706.549805,7706.549805,199700.0
7731.0,7777.549805,7706.850098000001,7735.5,7735.5,185100.0
7717.649901999999,7738.899901999999,7678.350098000001,7733.450195,7733.450195,163600.0
7755.25,7873.649901999999,7753.549805,7866.049805,7866.049805,160600.0
7873.549805,7896.899901999999,7837.700195,7887.799805,7887.799805,162000.0
7804.649901999999,7893.100098000001,7780.899901999999,7848.850098000001,7848.850098000001,214100.0
7871.450195,7916.049805,7849.649901999999,7900.399901999999,7900.399901999999,152700.0
7881.0,7881.0,7784.200195,7814.899901999999,7814.899901999999,179500.0
7831.200195,7873.899901999999,7772.149901999999,7860.75,7860.75,205200.0
7896.850098000001,7940.100098000001,7879.700195,7890.75,7890.75,183400.0
7846.75,7882.049805,7810.75,7870.149901999999,7870.149901999999,156400.0
7875.5,7876.200195,7766.799805,7783.399901999999,7783.399901999999,170400.0
7792.200195,7812.399901999999,7735.75,7749.700195,7749.700195,157000.0
7813.950195,7820.600098000001,7722.200195,7731.049805,7731.049805,172000.0
7738.049805,7761.549805,7715.799805,7748.850098000001,7748.850098000001,147000.0
7811.799805,7941.200195,7809.299805,7934.899901999999,7934.899901999999,176200.0
7974.450195,8083.0,7948.5,8069.649901999999,8069.649901999999,264300.0
8081.950195,8164.200195,8077.049805,8156.649901999999,8156.649901999999,260900.0
8166.5,8200.0,8150.799805,8178.5,8178.5,247400.0
8209.849609,8213.599609,8134.299805,8160.100098000001,8160.100098000001,471000.0
8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400.0
8156.899901999999,8229.5,8154.75,8218.950195,8218.950195,181700.0
8246.200195,8262.0,8209.849609,8220.799805,8220.799805,379000.0
8228.75,8234.700195,8186.049805,8201.049805,8201.049805,171600.0
8235.549805,8294.950195,8216.400391,8266.450195,8266.450195,241900.0
8285.5,8288.900391,8252.049805,8273.049805,8273.049805,174300.0
8273.349609,8273.349609,8184.600098000001,8203.599609,8203.599609,174900.0
8180.25,8265.599609,8162.850098000001,8170.049805,8170.049805,182200.0
8102.25,8125.25,8063.899901999999,8110.600098000001,8110.600098000001,169700.0
8134.399901999999,8134.950195,8069.5,8108.850098000001,8108.850098000001,145500.0
8139.399901999999,8213.200195,8123.149901999999,8206.599609,8206.599609,169800.0
8180.649901999999,8180.649901999999,8074.450195,8140.75,8140.75,189200.0
8176.649901999999,8195.25,8135.799805,8170.200195,8170.200195,166600.0
8115.75,8244.150391,8107.350098000001,8238.5,8238.5,168600.0
8255.400391,8257.25,8202.150391,8219.900391,8219.900391,137000.0
8213.650391,8238.349609,8153.25,8203.700195,8203.700195,136100.0
8201.150391,8285.599609,8188.299805,8270.450195,8270.450195,154100.0
8029.100098000001,8100.700195,7927.049805,8088.600098000001,8088.600098000001,297600.0
8039.350098000001,8120.649901999999,8039.350098000001,8094.700195,8094.700195,162500.0
8096.049805,8146.350098000001,8086.850098000001,8127.850098000001,8127.850098000001,170400.0
8173.100098000001,8212.400391,8157.649901999999,8204.0,8204.0,147000.0
8260.25,8308.150391,8242.099609,8287.75,8287.75,279400.0
8313.049805,8356.75,8308.650391,8328.349609,8328.349609,165500.0
8376.75,8398.450195,8364.700195,8370.700195,8370.700195,154200.0
8379.299805,8381.450195,8319.950195,8335.950195,8335.950195,139000.0
8342.0,8361.950195,8317.700195,8337.900391,8337.900391,155500.0
8350.0,8353.299805,8287.549805,8323.200195,8323.200195,137900.0
8413.349609,8475.25,8407.049805,8467.900391,8467.900391,149800.0
8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600.0
8540.450195,8550.25,8493.549805,8519.5,8519.5,195500.0
8515.75,8571.400391,8500.700195,8565.0,8565.0,153900.0
8565.450195,8594.799805,8510.049805,8541.400391,8541.400391,221700.0
8564.049805,8587.099609,8494.349609,8508.700195,8508.700195,164300.0
8514.299805,8540.049805,8476.700195,8528.549805,8528.549805,167900.0
8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300.0
8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000.0
8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200.0
8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000.0
8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800.0
8599.400391,8665.0,8572.049805,8615.799805,8615.799805,184100.0
8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500.0
8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000.0
8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400.0
8647.450195,8687.200195,8611.400391,8622.900391,8622.900391,169400.0
8635.200195,8635.450195,8529.599609,8544.849609,8544.849609,163000.0
8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700.0
8600.200195,8689.400391,8590.150391,8683.150391,8683.150391,157900.0
8712.849609,8723.5,8697.599609,8711.349609,8711.349609,172600.0
8727.799805,8728.349609,8638.200195,8678.25,8678.25,200100.0
8686.700195,8690.099609,8564.599609,8575.299805,8575.299805,173600.0
8572.799805,8601.150391,8540.049805,8592.150391,8592.150391,189200.0
8670.25,8682.349609,8600.450195,8642.549805,8642.549805,224800.0
8639.799805,8667.099609,8603.599609,8624.049805,8624.049805,174100.0
8648.849609,8690.700195,8645.049805,8673.25,8673.25,164300.0
8694.299805,8696.599609,8647.099609,8666.900391,8666.900391,191900.0
8667.0,8684.849609,8614.0,8629.150391,8629.150391,152300.0
8628.349609,8642.150391,8580.0,8632.599609,8632.599609,187500.0
8648.5,8661.049805,8620.900391,8650.299805,8650.299805,149600.0
8668.849609,8683.049805,8583.650391,8592.200195,8592.200195,213100.0
8614.349609,8622.950195,8547.549805,8572.549805,8572.549805,147500.0
8583.75,8622.0,8543.75,8607.450195,8607.450195,129700.0
8646.75,8750.599609,8642.25,8744.349609,8744.349609,150200.0
8754.049805,8819.200195,8754.049805,8786.200195,8786.200195,362200.0
8793.599609,8813.25,8759.950195,8774.650391,8774.650391,238900.0
8796.349609,8824.099609,8768.200195,8809.650391,8809.650391,191500.0
8852.700195,8950.849609,8848.450195,8943.0,8943.0,195600.0
8968.700195,8968.700195,8913.349609,8917.950195,8917.950195,290100.0
8915.5,8960.349609,8896.0,8952.5,8952.5,217200.0
8934.299805,8939.150391,8858.700195,8866.700195,8866.700195,175900.0
8732.950195,8746.950195,8699.400391,8715.599609,8715.599609,184500.0
8710.650391,8739.849609,8688.900391,8726.599609,8726.599609,184300.0
8743.849609,8751.950195,8704.349609,8742.549805,8742.549805,145400.0
8780.849609,8847.650391,8750.5,8779.849609,8779.849609,265800.0
8788.450195,8824.299805,8774.200195,8808.400391,8808.400391,131700.0
8816.099609,8816.450195,8759.299805,8775.900391,8775.900391,136500.0
8790.299805,8826.849609,8757.299805,8777.150391,8777.150391,148800.0
8873.349609,8893.349609,8837.799805,8867.450195,8867.450195,172800.0
8880.75,8885.200195,8820.299805,8831.549805,8831.549805,185900.0
8807.900391,8809.549805,8715.099609,8723.049805,8723.049805,164000.0
